Date/Time	DCV(V)	ACV(V)	DCI(A)	ACI(A)	Freq(Hz)	Period(s)	Res(ohm)	Cap(F)	Temp(K)
2023/09/02->17:34:10.996	--	--	2.103248E-02	--	--	--	--	--	--
2023/09/02->17:34:11. 97	--	--	6.289550E-04	--	--	--	--	--	--
2023/09/02->17:34:11.140	--	--	6.289550E-04	--	--	--	--	--	--
2023/09/02->17:34:11.198	--	--	6.289550E-04	--	--	--	--	--	--
2023/09/02->17:34:11.242	--	--	6.289550E-04	--	--	--	--	--	--
2023/09/02->17:34:11.285	--	--	6.289550E-04	--	--	--	--	--	--
2023/09/02->17:34:11.384	--	--	5.645856E-04	--	--	--	--	--	--
2023/09/02->17:34:11.428	--	--	5.645856E-04	--	--	--	--	--	--
2023/09/02->17:34:11.487	--	--	5.645856E-04	--	--	--	--	--	--
2023/09/02->17:34:11.531	--	--	5.645856E-04	--	--	--	--	--	--
2023/09/02->17:34:11.575	--	--	5.645856E-04	--	--	--	--	--	--
2023/09/02->17:34:11.673	--	--	5.639195E-04	--	--	--	--	--	--
2023/09/02->17:34:11.717	--	--	5.639195E-04	--	--	--	--	--	--
2023/09/02->17:34:11.776	--	--	5.639195E-04	--	--	--	--	--	--
2023/09/02->17:34:11.819	--	--	5.639195E-04	--	--	--	--	--	--
2023/09/02->17:34:11.864	--	--	5.639195E-04	--	--	--	--	--	--
2023/09/02->17:34:11.907	--	--	5.639195E-04	--	--	--	--	--	--
2023/09/02->17:34:12.  5	--	--	5.660429E-04	--	--	--	--	--	--
2023/09/02->17:34:12. 49	--	--	5.660429E-04	--	--	--	--	--	--
2023/09/02->17:34:12.106	--	--	5.660429E-04	--	--	--	--	--	--
2023/09/02->17:34:12.150	--	--	5.660429E-04	--	--	--	--	--	--
2023/09/02->17:34:12.194	--	--	5.660429E-04	--	--	--	--	--	--
2023/09/02->17:34:12.292	--	--	5.673336E-04	--	--	--	--	--	--
2023/09/02->17:34:12.335	--	--	5.673336E-04	--	--	--	--	--	--
2023/09/02->17:34:12.394	--	--	5.673336E-04	--	--	--	--	--	--
2023/09/02->17:34:12.438	--	--	5.673336E-04	--	--	--	--	--	--
2023/09/02->17:34:12.483	--	--	5.673336E-04	--	--	--	--	--	--
2023/09/02->17:34:12.547	--	--	5.673336E-04	--	--	--	--	--	--
2023/09/02->17:34:12.592	--	--	5.673336E-04	--	--	--	--	--	--
2023/09/02->17:34:12.635	--	--	5.673336E-04	--	--	--	--	--	--
2023/09/02->17:34:12.735	--	--	5.660845E-04	--	--	--	--	--	--
2023/09/02->17:34:12.780	--	--	5.660845E-04	--	--	--	--	--	--
2023/09/02->17:34:12.841	--	--	5.660845E-04	--	--	--	--	--	--
2023/09/02->17:34:12.885	--	--	5.660845E-04	--	--	--	--	--	--
2023/09/02->17:34:12.929	--	--	5.660845E-04	--	--	--	--	--	--
2023/09/02->17:34:13. 27	--	--	5.673336E-04	--	--	--	--	--	--
2023/09/02->17:34:13. 71	--	--	5.673336E-04	--	--	--	--	--	--
2023/09/02->17:34:13.130	--	--	5.673336E-04	--	--	--	--	--	--
2023/09/02->17:34:13.174	--	--	5.673336E-04	--	--	--	--	--	--
2023/09/02->17:34:13.218	--	--	5.673336E-04	--	--	--	--	--	--
2023/09/02->17:34:13.316	--	--	5.666674E-04	--	--	--	--	--	--
2023/09/02->17:34:13.359	--	--	5.666674E-04	--	--	--	--	--	--
2023/09/02->17:34:13.402	--	--	5.666674E-04	--	--	--	--	--	--
2023/09/02->17:34:13.460	--	--	5.666674E-04	--	--	--	--	--	--
2023/09/02->17:34:13.502	--	--	5.666674E-04	--	--	--	--	--	--
2023/09/02->17:34:13.546	--	--	5.666674E-04	--	--	--	--	--	--
2023/09/02->17:34:13.643	--	--	5.655016E-04	--	--	--	--	--	--
2023/09/02->17:34:13.686	--	--	5.655016E-04	--	--	--	--	--	--
2023/09/02->17:34:13.744	--	--	5.655016E-04	--	--	--	--	--	--
2023/09/02->17:34:13.789	--	--	5.655016E-04	--	--	--	--	--	--
2023/09/02->17:34:13.831	--	--	5.655016E-04	--	--	--	--	--	--
2023/09/02->17:34:13.887	--	--	5.655016E-04	--	--	--	--	--	--
2023/09/02->17:34:13.931	--	--	5.655016E-04	--	--	--	--	--	--
2023/09/02->17:34:13.975	--	--	5.655016E-04	--	--	--	--	--	--
2023/09/02->17:34:14. 74	--	--	5.651685E-04	--	--	--	--	--	--
2023/09/02->17:34:14.118	--	--	5.651685E-04	--	--	--	--	--	--
2023/09/02->17:34:14.176	--	--	5.651685E-04	--	--	--	--	--	--
2023/09/02->17:34:14.219	--	--	5.651685E-04	--	--	--	--	--	--
2023/09/02->17:34:14.262	--	--	5.651685E-04	--	--	--	--	--	--
2023/09/02->17:34:14.305	--	--	5.651685E-04	--	--	--	--	--	--
2023/09/02->17:34:14.405	--	--	5.636696E-04	--	--	--	--	--	--
2023/09/02->17:34:14.448	--	--	5.636696E-04	--	--	--	--	--	--
2023/09/02->17:34:14.507	--	--	5.636696E-04	--	--	--	--	--	--
2023/09/02->17:34:14.550	--	--	5.636696E-04	--	--	--	--	--	--
2023/09/02->17:34:14.594	--	--	5.636696E-04	--	--	--	--	--	--
2023/09/02->17:34:14.694	--	--	5.646689E-04	--	--	--	--	--	--
2023/09/02->17:34:14.737	--	--	5.646689E-04	--	--	--	--	--	--
2023/09/02->17:34:14.795	--	--	5.646689E-04	--	--	--	--	--	--
2023/09/02->17:34:14.838	--	--	5.646689E-04	--	--	--	--	--	--
2023/09/02->17:34:14.882	--	--	5.646689E-04	--	--	--	--	--	--
2023/09/02->17:34:14.981	--	--	5.675001E-04	--	--	--	--	--	--
2023/09/02->17:34:15. 24	--	--	5.675001E-04	--	--	--	--	--	--
2023/09/02->17:34:15. 84	--	--	5.675001E-04	--	--	--	--	--	--
2023/09/02->17:34:15.127	--	--	5.675001E-04	--	--	--	--	--	--
2023/09/02->17:34:15.171	--	--	5.675001E-04	--	--	--	--	--	--
2023/09/02->17:34:15.269	--	--	5.651686E-04	--	--	--	--	--	--
2023/09/02->17:34:15.311	--	--	5.651686E-04	--	--	--	--	--	--
2023/09/02->17:34:15.353	--	--	5.651686E-04	--	--	--	--	--	--
2023/09/02->17:34:15.410	--	--	5.651686E-04	--	--	--	--	--	--
2023/09/02->17:34:15.452	--	--	5.651686E-04	--	--	--	--	--	--
2023/09/02->17:34:15.494	--	--	5.651686E-04	--	--	--	--	--	--
2023/09/02->17:34:15.555	--	--	5.651686E-04	--	--	--	--	--	--
2023/09/02->17:34:15.603	--	--	5.651686E-04	--	--	--	--	--	--
2023/09/02->17:34:15.648	--	--	5.651686E-04	--	--	--	--	--	--
2023/09/02->17:34:15.751	--	--	5.640860E-04	--	--	--	--	--	--
2023/09/02->17:34:15.799	--	--	5.640860E-04	--	--	--	--	--	--
2023/09/02->17:34:15.856	--	--	5.640860E-04	--	--	--	--	--	--
2023/09/02->17:34:15.901	--	--	5.640860E-04	--	--	--	--	--	--
2023/09/02->17:34:15.948	--	--	5.640860E-04	--	--	--	--	--	--
2023/09/02->17:34:16. 50	--	--	5.624205E-04	--	--	--	--	--	--
2023/09/02->17:34:16. 95	--	--	5.624205E-04	--	--	--	--	--	--
2023/09/02->17:34:16.153	--	--	5.624205E-04	--	--	--	--	--	--
2023/09/02->17:34:16.197	--	--	5.624205E-04	--	--	--	--	--	--
2023/09/02->17:34:16.241	--	--	5.624205E-04	--	--	--	--	--	--
2023/09/02->17:34:16.338	--	--	5.629202E-04	--	--	--	--	--	--
2023/09/02->17:34:16.381	--	--	5.629202E-04	--	--	--	--	--	--
2023/09/02->17:34:16.441	--	--	5.629202E-04	--	--	--	--	--	--
2023/09/02->17:34:16.485	--	--	5.629202E-04	--	--	--	--	--	--
2023/09/02->17:34:16.529	--	--	5.629202E-04	--	--	--	--	--	--
2023/09/02->17:34:16.628	--	--	5.645023E-04	--	--	--	--	--	--
2023/09/02->17:34:16.672	--	--	5.645023E-04	--	--	--	--	--	--
2023/09/02->17:34:16.732	--	--	5.645023E-04	--	--	--	--	--	--
2023/09/02->17:34:16.775	--	--	5.645023E-04	--	--	--	--	--	--
2023/09/02->17:34:16.818	--	--	5.645023E-04	--	--	--	--	--	--
2023/09/02->17:34:16.878	--	--	5.645023E-04	--	--	--	--	--	--
2023/09/02->17:34:16.922	--	--	5.645023E-04	--	--	--	--	--	--
2023/09/02->17:34:16.966	--	--	5.645023E-04	--	--	--	--	--	--
2023/09/02->17:34:17. 65	--	--	5.649188E-04	--	--	--	--	--	--
2023/09/02->17:34:17.109	--	--	5.649188E-04	--	--	--	--	--	--
2023/09/02->17:34:17.151	--	--	5.649188E-04	--	--	--	--	--	--
2023/09/02->17:34:17.209	--	--	5.649188E-04	--	--	--	--	--	--
2023/09/02->17:34:17.254	--	--	5.649188E-04	--	--	--	--	--	--
2023/09/02->17:34:17.298	--	--	5.649188E-04	--	--	--	--	--	--
2023/09/02->17:34:17.396	--	--	5.641692E-04	--	--	--	--	--	--
2023/09/02->17:34:17.438	--	--	5.641692E-04	--	--	--	--	--	--
2023/09/02->17:34:17.498	--	--	5.641692E-04	--	--	--	--	--	--
2023/09/02->17:34:17.541	--	--	5.641692E-04	--	--	--	--	--	--
2023/09/02->17:34:17.585	--	--	5.641692E-04	--	--	--	--	--	--
2023/09/02->17:34:17.686	--	--	2.589258E-02	--	--	--	--	--	--
2023/09/02->17:34:17.730	--	--	2.589258E-02	--	--	--	--	--	--
2023/09/02->17:34:17.787	--	--	2.589258E-02	--	--	--	--	--	--
2023/09/02->17:34:17.829	--	--	2.589258E-02	--	--	--	--	--	--
2023/09/02->17:34:17.873	--	--	2.589258E-02	--	--	--	--	--	--
2023/09/02->17:34:17.973	--	--	4.090914E-02	--	--	--	--	--	--
2023/09/02->17:34:18. 16	--	--	4.090914E-02	--	--	--	--	--	--
2023/09/02->17:34:18. 74	--	--	4.090914E-02	--	--	--	--	--	--
2023/09/02->17:34:18.118	--	--	4.090914E-02	--	--	--	--	--	--
2023/09/02->17:34:18.162	--	--	4.090914E-02	--	--	--	--	--	--
2023/09/02->17:34:18.206	--	--	4.090914E-02	--	--	--	--	--	--
2023/09/02->17:34:18.304	--	--	4.092630E-02	--	--	--	--	--	--
2023/09/02->17:34:18.348	--	--	4.092630E-02	--	--	--	--	--	--
2023/09/02->17:34:18.405	--	--	4.092630E-02	--	--	--	--	--	--
2023/09/02->17:34:18.449	--	--	4.092630E-02	--	--	--	--	--	--
2023/09/02->17:34:18.493	--	--	4.092630E-02	--	--	--	--	--	--
2023/09/02->17:34:18.551	--	--	4.092630E-02	--	--	--	--	--	--
2023/09/02->17:34:18.595	--	--	4.092630E-02	--	--	--	--	--	--
2023/09/02->17:34:18.639	--	--	4.092630E-02	--	--	--	--	--	--
2023/09/02->17:34:18.739	--	--	4.096389E-02	--	--	--	--	--	--
2023/09/02->17:34:18.782	--	--	4.096389E-02	--	--	--	--	--	--
2023/09/02->17:34:18.840	--	--	4.096389E-02	--	--	--	--	--	--
2023/09/02->17:34:18.884	--	--	4.096389E-02	--	--	--	--	--	--
2023/09/02->17:34:18.928	--	--	4.096389E-02	--	--	--	--	--	--
2023/09/02->17:34:19. 27	--	--	4.115987E-02	--	--	--	--	--	--
2023/09/02->17:34:19. 70	--	--	4.115987E-02	--	--	--	--	--	--
2023/09/02->17:34:19.127	--	--	4.115987E-02	--	--	--	--	--	--
2023/09/02->17:34:19.171	--	--	4.115987E-02	--	--	--	--	--	--
2023/09/02->17:34:19.214	--	--	4.115987E-02	--	--	--	--	--	--
2023/09/02->17:34:19.314	--	--	4.064958E-02	--	--	--	--	--	--
2023/09/02->17:34:19.356	--	--	4.064958E-02	--	--	--	--	--	--
2023/09/02->17:34:19.400	--	--	4.064958E-02	--	--	--	--	--	--
2023/09/02->17:34:19.459	--	--	4.064958E-02	--	--	--	--	--	--
2023/09/02->17:34:19.502	--	--	4.064958E-02	--	--	--	--	--	--
2023/09/02->17:34:19.546	--	--	4.064958E-02	--	--	--	--	--	--
2023/09/02->17:34:19.646	--	--	4.148643E-02	--	--	--	--	--	--
2023/09/02->17:34:19.689	--	--	4.148643E-02	--	--	--	--	--	--
2023/09/02->17:34:19.747	--	--	4.148643E-02	--	--	--	--	--	--
2023/09/02->17:34:19.791	--	--	4.148643E-02	--	--	--	--	--	--
2023/09/02->17:34:19.834	--	--	4.148643E-02	--	--	--	--	--	--
2023/09/02->17:34:19.893	--	--	4.148643E-02	--	--	--	--	--	--
2023/09/02->17:34:19.937	--	--	4.148643E-02	--	--	--	--	--	--
2023/09/02->17:34:19.981	--	--	4.148643E-02	--	--	--	--	--	--
2023/09/02->17:34:20. 79	--	--	4.253553E-02	--	--	--	--	--	--
2023/09/02->17:34:20.122	--	--	4.253553E-02	--	--	--	--	--	--
2023/09/02->17:34:20.181	--	--	4.253553E-02	--	--	--	--	--	--
2023/09/02->17:34:20.225	--	--	4.253553E-02	--	--	--	--	--	--
2023/09/02->17:34:20.269	--	--	4.253553E-02	--	--	--	--	--	--
2023/09/02->17:34:20.368	--	--	4.245184E-02	--	--	--	--	--	--
2023/09/02->17:34:20.411	--	--	4.245184E-02	--	--	--	--	--	--
2023/09/02->17:34:20.452	--	--	4.245184E-02	--	--	--	--	--	--
2023/09/02->17:34:20.513	--	--	4.245184E-02	--	--	--	--	--	--
2023/09/02->17:34:20.558	--	--	4.245184E-02	--	--	--	--	--	--
2023/09/02->17:34:20.602	--	--	4.245184E-02	--	--	--	--	--	--
2023/09/02->17:34:20.700	--	--	4.201008E-02	--	--	--	--	--	--
2023/09/02->17:34:20.744	--	--	4.201008E-02	--	--	--	--	--	--
2023/09/02->17:34:20.801	--	--	4.201008E-02	--	--	--	--	--	--
2023/09/02->17:34:20.845	--	--	4.201008E-02	--	--	--	--	--	--
2023/09/02->17:34:20.888	--	--	4.201008E-02	--	--	--	--	--	--
2023/09/02->17:34:20.988	--	--	4.237332E-02	--	--	--	--	--	--
2023/09/02->17:34:21. 33	--	--	4.237332E-02	--	--	--	--	--	--
2023/09/02->17:34:21. 92	--	--	4.237332E-02	--	--	--	--	--	--
2023/09/02->17:34:21.137	--	--	4.237332E-02	--	--	--	--	--	--
2023/09/02->17:34:21.180	--	--	4.237332E-02	--	--	--	--	--	--
2023/09/02->17:34:21.279	--	--	4.292924E-02	--	--	--	--	--	--
2023/09/02->17:34:21.323	--	--	4.292924E-02	--	--	--	--	--	--
2023/09/02->17:34:21.381	--	--	4.292924E-02	--	--	--	--	--	--
2023/09/02->17:34:21.424	--	--	4.292924E-02	--	--	--	--	--	--
2023/09/02->17:34:21.467	--	--	4.292924E-02	--	--	--	--	--	--
2023/09/02->17:34:21.525	--	--	4.292924E-02	--	--	--	--	--	--
2023/09/02->17:34:21.568	--	--	4.292924E-02	--	--	--	--	--	--
2023/09/02->17:34:21.612	--	--	4.292924E-02	--	--	--	--	--	--
2023/09/02->17:34:21.655	--	--	4.292924E-02	--	--	--	--	--	--
2023/09/02->17:34:21.755	--	--	2.841177E-02	--	--	--	--	--	--
2023/09/02->17:34:21.802	--	--	2.841177E-02	--	--	--	--	--	--
2023/09/02->17:34:21.860	--	--	2.841177E-02	--	--	--	--	--	--
2023/09/02->17:34:21.902	--	--	2.841177E-02	--	--	--	--	--	--
2023/09/02->17:34:21.945	--	--	2.841177E-02	--	--	--	--	--	--
2023/09/02->17:34:22. 47	--	--	5.683329E-04	--	--	--	--	--	--
2023/09/02->17:34:22. 91	--	--	5.683329E-04	--	--	--	--	--	--
2023/09/02->17:34:22.151	--	--	5.683329E-04	--	--	--	--	--	--
2023/09/02->17:34:22.194	--	--	5.683329E-04	--	--	--	--	--	--
2023/09/02->17:34:22.238	--	--	5.683329E-04	--	--	--	--	--	--
2023/09/02->17:34:22.337	--	--	5.660013E-04	--	--	--	--	--	--
2023/09/02->17:34:22.379	--	--	5.660013E-04	--	--	--	--	--	--
2023/09/02->17:34:22.437	--	--	5.660013E-04	--	--	--	--	--	--
2023/09/02->17:34:22.479	--	--	5.660013E-04	--	--	--	--	--	--
2023/09/02->17:34:22.521	--	--	5.660013E-04	--	--	--	--	--	--
2023/09/02->17:34:22.620	--	--	5.670838E-04	--	--	--	--	--	--
2023/09/02->17:34:22.664	--	--	5.670838E-04	--	--	--	--	--	--
2023/09/02->17:34:22.706	--	--	5.670838E-04	--	--	--	--	--	--
2023/09/02->17:34:22.766	--	--	5.670838E-04	--	--	--	--	--	--
2023/09/02->17:34:22.810	--	--	5.670838E-04	--	--	--	--	--	--
2023/09/02->17:34:22.851	--	--	5.670838E-04	--	--	--	--	--	--
2023/09/02->17:34:22.949	--	--	5.649186E-04	--	--	--	--	--	--
2023/09/02->17:34:22.993	--	--	5.649186E-04	--	--	--	--	--	--
2023/09/02->17:34:23. 52	--	--	5.649186E-04	--	--	--	--	--	--
2023/09/02->17:34:23. 96	--	--	5.649186E-04	--	--	--	--	--	--
2023/09/02->17:34:23.140	--	--	5.649186E-04	--	--	--	--	--	--
2023/09/02->17:34:23.199	--	--	5.649186E-04	--	--	--	--	--	--
2023/09/02->17:34:23.241	--	--	5.649186E-04	--	--	--	--	--	--
2023/09/02->17:34:23.284	--	--	5.649186E-04	--	--	--	--	--	--
2023/09/02->17:34:23.384	--	--	5.677916E-04	--	--	--	--	--	--
2023/09/02->17:34:23.428	--	--	5.677916E-04	--	--	--	--	--	--
2023/09/02->17:34:23.487	--	--	5.677916E-04	--	--	--	--	--	--
2023/09/02->17:34:23.531	--	--	5.677916E-04	--	--	--	--	--	--
2023/09/02->17:34:23.575	--	--	5.677916E-04	--	--	--	--	--	--
2023/09/02->17:34:23.672	--	--	5.668340E-04	--	--	--	--	--	--
2023/09/02->17:34:23.716	--	--	5.668340E-04	--	--	--	--	--	--
2023/09/02->17:34:23.775	--	--	5.668340E-04	--	--	--	--	--	--
2023/09/02->17:34:23.818	--	--	5.668340E-04	--	--	--	--	--	--
2023/09/02->17:34:23.861	--	--	5.668340E-04	--	--	--	--	--	--
2023/09/02->17:34:23.905	--	--	5.668340E-04	--	--	--	--	--	--
2023/09/02->17:34:24.  2	--	--	5.653350E-04	--	--	--	--	--	--
2023/09/02->17:34:24. 46	--	--	5.653350E-04	--	--	--	--	--	--
2023/09/02->17:34:24.106	--	--	5.653350E-04	--	--	--	--	--	--
2023/09/02->17:34:24.151	--	--	5.653350E-04	--	--	--	--	--	--
2023/09/02->17:34:24.194	--	--	5.653350E-04	--	--	--	--	--	--
2023/09/02->17:34:24.293	--	--	5.665842E-04	--	--	--	--	--	--
2023/09/02->17:34:24.334	--	--	5.665842E-04	--	--	--	--	--	--
2023/09/02->17:34:24.393	--	--	5.665842E-04	--	--	--	--	--	--
2023/09/02->17:34:24.437	--	--	5.665842E-04	--	--	--	--	--	--
2023/09/02->17:34:24.481	--	--	5.665842E-04	--	--	--	--	--	--
2023/09/02->17:34:24.540	--	--	5.665842E-04	--	--	--	--	--	--
2023/09/02->17:34:24.584	--	--	5.665842E-04	--	--	--	--	--	--
2023/09/02->17:34:24.628	--	--	5.665842E-04	--	--	--	--	--	--
2023/09/02->17:34:24.726	--	--	5.658347E-04	--	--	--	--	--	--
2023/09/02->17:34:24.770	--	--	5.658347E-04	--	--	--	--	--	--
2023/09/02->17:34:24.828	--	--	5.658347E-04	--	--	--	--	--	--
2023/09/02->17:34:24.872	--	--	5.658347E-04	--	--	--	--	--	--
2023/09/02->17:34:24.918	--	--	5.658347E-04	--	--	--	--	--	--
2023/09/02->17:34:25. 19	--	--	5.663343E-04	--	--	--	--	--	--
2023/09/02->17:34:25. 63	--	--	5.663343E-04	--	--	--	--	--	--
2023/09/02->17:34:25.124	--	--	5.663343E-04	--	--	--	--	--	--
2023/09/02->17:34:25.168	--	--	5.663343E-04	--	--	--	--	--	--
2023/09/02->17:34:25.212	--	--	5.663343E-04	--	--	--	--	--	--
2023/09/02->17:34:25.255	--	--	5.663343E-04	--	--	--	--	--	--
2023/09/02->17:34:25.358	--	--	5.660428E-04	--	--	--	--	--	--
2023/09/02->17:34:25.402	--	--	5.660428E-04	--	--	--	--	--	--
2023/09/02->17:34:25.459	--	--	5.660428E-04	--	--	--	--	--	--
2023/09/02->17:34:25.503	--	--	5.660428E-04	--	--	--	--	--	--
2023/09/02->17:34:25.547	--	--	5.660428E-04	--	--	--	--	--	--
2023/09/02->17:34:25.646	--	--	5.640027E-04	--	--	--	--	--	--
2023/09/02->17:34:25.690	--	--	5.640027E-04	--	--	--	--	--	--
2023/09/02->17:34:25.747	--	--	5.640027E-04	--	--	--	--	--	--
2023/09/02->17:34:25.791	--	--	5.640027E-04	--	--	--	--	--	--
2023/09/02->17:34:25.834	--	--	5.640027E-04	--	--	--	--	--	--
2023/09/02->17:34:25.935	--	--	5.644191E-04	--	--	--	--	--	--
2023/09/02->17:34:25.980	--	--	5.644191E-04	--	--	--	--	--	--
2023/09/02->17:34:26. 40	--	--	5.644191E-04	--	--	--	--	--	--
2023/09/02->17:34:26. 84	--	--	5.644191E-04	--	--	--	--	--	--
2023/09/02->17:34:26.127	--	--	5.644191E-04	--	--	--	--	--	--
2023/09/02->17:34:26.186	--	--	5.644191E-04	--	--	--	--	--	--
2023/09/02->17:34:26.230	--	--	5.644191E-04	--	--	--	--	--	--
2023/09/02->17:34:26.273	--	--	5.644191E-04	--	--	--	--	--	--
2023/09/02->17:34:26.372	--	--	5.659596E-04	--	--	--	--	--	--
2023/09/02->17:34:26.416	--	--	5.659596E-04	--	--	--	--	--	--
2023/09/02->17:34:26.474	--	--	5.659596E-04	--	--	--	--	--	--
2023/09/02->17:34:26.518	--	--	5.659596E-04	--	--	--	--	--	--
2023/09/02->17:34:26.562	--	--	5.659596E-04	--	--	--	--	--	--
2023/09/02->17:34:26.606	--	--	5.659596E-04	--	--	--	--	--	--
2023/09/02->17:34:26.704	--	--	5.670838E-04	--	--	--	--	--	--
2023/09/02->17:34:26.748	--	--	5.670838E-04	--	--	--	--	--	--
2023/09/02->17:34:26.806	--	--	5.670838E-04	--	--	--	--	--	--
2023/09/02->17:34:26.849	--	--	5.670838E-04	--	--	--	--	--	--
2023/09/02->17:34:26.893	--	--	5.670838E-04	--	--	--	--	--	--
2023/09/02->17:34:26.992	--	--	5.626704E-04	--	--	--	--	--	--
2023/09/02->17:34:27. 36	--	--	5.626704E-04	--	--	--	--	--	--
2023/09/02->17:34:27. 93	--	--	5.626704E-04	--	--	--	--	--	--
2023/09/02->17:34:27.138	--	--	5.626704E-04	--	--	--	--	--	--
2023/09/02->17:34:27.181	--	--	5.626704E-04	--	--	--	--	--	--
2023/09/02->17:34:27.280	--	--	1.079708E-03	--	--	--	--	--	--
2023/09/02->17:34:27.324	--	--	1.079708E-03	--	--	--	--	--	--
2023/09/02->17:34:27.383	--	--	1.079708E-03	--	--	--	--	--	--
2023/09/02->17:34:27.427	--	--	1.079708E-03	--	--	--	--	--	--
2023/09/02->17:34:27.472	--	--	1.079708E-03	--	--	--	--	--	--
2023/09/02->17:34:27.530	--	--	1.079708E-03	--	--	--	--	--	--
2023/09/02->17:34:27.573	--	--	1.079708E-03	--	--	--	--	--	--
2023/09/02->17:34:27.616	--	--	1.079708E-03	--	--	--	--	--	--
2023/09/02->17:34:27.715	--	--	2.095012E-02	--	--	--	--	--	--
2023/09/02->17:34:27.759	--	--	2.095012E-02	--	--	--	--	--	--
2023/09/02->17:34:27.802	--	--	2.095012E-02	--	--	--	--	--	--
2023/09/02->17:34:27.861	--	--	2.095012E-02	--	--	--	--	--	--
2023/09/02->17:34:27.904	--	--	2.095012E-02	--	--	--	--	--	--
2023/09/02->17:34:27.947	--	--	2.095012E-02	--	--	--	--	--	--
2023/09/02->17:34:28. 46	--	--	4.085772E-02	--	--	--	--	--	--
2023/09/02->17:34:28. 90	--	--	4.085772E-02	--	--	--	--	--	--
2023/09/02->17:34:28.149	--	--	4.085772E-02	--	--	--	--	--	--
2023/09/02->17:34:28.192	--	--	4.085772E-02	--	--	--	--	--	--
2023/09/02->17:34:28.237	--	--	4.085772E-02	--	--	--	--	--	--
2023/09/02->17:34:28.334	--	--	4.168665E-02	--	--	--	--	--	--
2023/09/02->17:34:28.378	--	--	4.168665E-02	--	--	--	--	--	--
2023/09/02->17:34:28.437	--	--	4.168665E-02	--	--	--	--	--	--
2023/09/02->17:34:28.480	--	--	4.168665E-02	--	--	--	--	--	--
2023/09/02->17:34:28.524	--	--	4.168665E-02	--	--	--	--	--	--
2023/09/02->17:34:28.623	--	--	4.145166E-02	--	--	--	--	--	--
2023/09/02->17:34:28.667	--	--	4.145166E-02	--	--	--	--	--	--
2023/09/02->17:34:28.726	--	--	4.145166E-02	--	--	--	--	--	--
2023/09/02->17:34:28.771	--	--	4.145166E-02	--	--	--	--	--	--
2023/09/02->17:34:28.813	--	--	4.145166E-02	--	--	--	--	--	--
2023/09/02->17:34:28.857	--	--	4.145166E-02	--	--	--	--	--	--
2023/09/02->17:34:28.954	--	--	4.087009E-02	--	--	--	--	--	--
2023/09/02->17:34:28.998	--	--	4.087009E-02	--	--	--	--	--	--
2023/09/02->17:34:29. 57	--	--	4.087009E-02	--	--	--	--	--	--
2023/09/02->17:34:29.101	--	--	4.087009E-02	--	--	--	--	--	--
2023/09/02->17:34:29.145	--	--	4.087009E-02	--	--	--	--	--	--
2023/09/02->17:34:29.203	--	--	4.087009E-02	--	--	--	--	--	--
2023/09/02->17:34:29.247	--	--	4.087009E-02	--	--	--	--	--	--
2023/09/02->17:34:29.291	--	--	4.087009E-02	--	--	--	--	--	--
2023/09/02->17:34:29.388	--	--	4.045514E-02	--	--	--	--	--	--
2023/09/02->17:34:29.432	--	--	4.045514E-02	--	--	--	--	--	--
2023/09/02->17:34:29.491	--	--	4.045514E-02	--	--	--	--	--	--
2023/09/02->17:34:29.535	--	--	4.045514E-02	--	--	--	--	--	--
2023/09/02->17:34:29.579	--	--	4.045514E-02	--	--	--	--	--	--
2023/09/02->17:34:29.677	--	--	4.086717E-02	--	--	--	--	--	--
2023/09/02->17:34:29.721	--	--	4.086717E-02	--	--	--	--	--	--
2023/09/02->17:34:29.779	--	--	4.086717E-02	--	--	--	--	--	--
2023/09/02->17:34:29.823	--	--	4.086717E-02	--	--	--	--	--	--
2023/09/02->17:34:29.867	--	--	4.086717E-02	--	--	--	--	--	--
2023/09/02->17:34:29.966	--	--	4.139295E-02	--	--	--	--	--	--
2023/09/02->17:34:30. 10	--	--	4.139295E-02	--	--	--	--	--	--
2023/09/02->17:34:30. 53	--	--	4.139295E-02	--	--	--	--	--	--
2023/09/02->17:34:30.111	--	--	4.139295E-02	--	--	--	--	--	--
2023/09/02->17:34:30.154	--	--	4.139295E-02	--	--	--	--	--	--
2023/09/02->17:34:30.198	--	--	4.139295E-02	--	--	--	--	--	--
2023/09/02->17:34:30.297	--	--	4.163631E-02	--	--	--	--	--	--
2023/09/02->17:34:30.340	--	--	4.163631E-02	--	--	--	--	--	--
2023/09/02->17:34:30.399	--	--	4.163631E-02	--	--	--	--	--	--
2023/09/02->17:34:30.442	--	--	4.163631E-02	--	--	--	--	--	--
2023/09/02->17:34:30.486	--	--	4.163631E-02	--	--	--	--	--	--
2023/09/02->17:34:30.545	--	--	4.163631E-02	--	--	--	--	--	--
2023/09/02->17:34:30.589	--	--	4.163631E-02	--	--	--	--	--	--
2023/09/02->17:34:30.633	--	--	4.163631E-02	--	--	--	--	--	--
2023/09/02->17:34:30.732	--	--	4.095744E-02	--	--	--	--	--	--
2023/09/02->17:34:30.775	--	--	4.095744E-02	--	--	--	--	--	--
2023/09/02->17:34:30.833	--	--	4.095744E-02	--	--	--	--	--	--
2023/09/02->17:34:30.877	--	--	4.095744E-02	--	--	--	--	--	--
2023/09/02->17:34:30.922	--	--	4.095744E-02	--	--	--	--	--	--
